"","event_id","Player","game_clock","ball.x","ball.y","ball.radius","player.x","player.y","distance_ball"
"735",175,"Kentavious Caldwell-Pope",285.84,63.434236,37.87671,2.723404,62.86521,37.50832,0.677865606721566
"736",175,"Kentavious Caldwell-Pope",285.64,63.19055,37.460692,2.281734,63.204056,36.921742,0.539119202529452
"737",175,"Kentavious Caldwell-Pope",285.44,62.696086,34.876086,2.408136,63.441718,35.699858,1.11111087988913
"738",175,"Reggie Jackson",284.24,63.486956,14.353884,3.955218,62.339546,14.741384,1.211076363447
"739",175,"Reggie Jackson",284.04,63.94258,13.4669,2.987444,63.201246,13.858312,0.838319421998555
"740",175,"Reggie Jackson",283.84,65.1871166666667,13.0462583333333,3.16131833333333,63.9446183333333,13.194615,1.25132402233816
"741",175,"Reggie Jackson",283.64,65.2827566666667,12.7877916666667,2.54536,64.385995,12.786705,0.896762325060111
"742",175,"Reggie Jackson",283.44,65.225935,11.583065,2.292215,64.741995,12.2642033333333,0.835552124487815
"743",175,"Reggie Jackson",283.24,65.026205,10.3006516666667,1.34401166666667,65.138235,11.32177,1.02724552642951
"744",175,"Reggie Jackson",283.04,64.4516783333333,9.26324666666667,1.98142666666667,65.6913733333333,10.0512816666667,1.46895978646456
"745",175,"Reggie Jackson",282.84,65.2283133333333,8.11017666666667,2.68104833333333,66.4425416666667,8.883545,1.43960030024734
"746",175,"Reggie Jackson",282.64,67.311015,6.76338333333333,2.03350166666667,67.655885,8.026385,1.30923967511788
"747",175,"Reggie Jackson",281.44,81.684354,13.755158,6.19893,80.920864,14.973552,1.43784593031938
"748",175,"Reggie Jackson",281.24,84.546424,15.640466,5.178298,83.59495,15.96496,1.0052855955956
"749",175,"Reggie Jackson",281.04,86.74308,17.544816,3.75703,85.974736,17.232096,0.829545840045008
"750",175,"Reggie Jackson",280.84,88.41729,17.474222,6.334828,87.767402,18.07416,0.884465949818298
"751",175,"Reggie Jackson",280.64,89.553478,17.279822,7.731162,89.255462,18.632498,1.38511584253159
"752",175,"Reggie Jackson",280.44,90.150824,17.768062,8.438202,90.534296,18.657778,0.968837104698204
"753",175,"Andre Drummond",278.44,87.951102,26.289652,11.060708,87.857612,25.666876,0.629754179244571
"754",175,"Andre Drummond",278.24,86.90902,26.13917,10.066568,87.81184,25.850968,0.947704777451296
"755",175,"Andre Drummond",278.04,87.042984,25.909916,10.380218,87.52504,25.806358,0.493053999578139
